Region,Age,Year,Population
22,7,1983,3071
22,7,1984,3013
22,7,1985,2905
22,7,1986,2998
22,7,1987,2994
22,7,1988,2887
22,7,1989,2854
22,7,1990,2747
22,7,1991,2904
22,7,1992,2934
22,7,1993,2981
22,7,1994,3058
22,7,1995,3226
22,7,1996,3411
22,7,1997,3389
22,7,1998,3387
22,7,1999,3169
22,7,2000,2957
22,7,2001,2873
22,7,2002,2657
22,7,2003,2451
22,7,2004,2328
22,7,2005,2279
22,7,2006,2377
22,7,2007,2349
22,7,2008,2428
22,7,2009,2575
22,7,2010,2633
22,7,2011,2706
22,7,2012,2572
22,7,2013,2668
22,7,2014,2673
22,7,2015,2779
22,7,2016,2720
22,7,2017,2884
22,7,2018,2711
22,7,2019,2683
22,7,2020,2636
22,7,2021,2673
22,7,2022,2707
22,7,2023,2735
22,8,1968,3307
22,8,1969,3280
22,8,1970,3319
22,8,1971,3632
22,8,1972,3865
22,8,1973,3844
22,8,1974,3992
22,8,1975,3907
22,8,1976,3666
22,8,1977,3473
22,8,1978,3428
22,8,1979,3531
22,8,1980,3550
22,8,1981,3455
22,8,1982,3430
22,8,1983,3281
22,8,1984,3074
22,8,1985,3026
22,8,1986,2900
22,8,1987,2999
22,8,1988,3001
22,8,1989,2892
22,8,1990,2882
22,8,1991,2759
22,8,1992,2913
22,8,1993,2945
22,8,1994,3021
22,8,1995,3048
22,8,1996,3213
22,8,1997,3390
22,8,1998,3382
22,8,1999,3381
22,8,2000,3166
22,8,2001,2951
22,8,2002,2888
22,8,2003,2676
22,8,2004,2479
22,8,2005,2350
22,8,2006,2301
22,8,2007,2393
22,8,2008,2348
22,8,2009,2466
22,8,2010,2582
22,8,2011,2652
22,8,2012,2730
22,8,2013,2596
22,8,2014,2701
22,8,2015,2706
22,8,2016,2824
22,8,2017,2763
22,8,2018,2880
22,8,2019,2731
22,8,2020,2678
22,8,2021,2632
22,8,2022,2689
22,8,2023,2704
22,9,1968,3469
22,9,1969,3319
22,9,1970,3265
22,9,1971,3340
22,9,1972,3663
22,9,1973,3888
22,9,1974,3866
22,9,1975,3999
22,9,1976,3922
22,9,1977,3686
22,9,1978,3487
22,9,1979,3452
22,9,1980,3555
22,9,1981,3546
22,9,1982,3459
22,9,1983,3422
22,9,1984,3294
22,9,1985,3066
22,9,1986,3032
22,9,1987,2915
22,9,1988,2988
22,9,1989,3022
22,9,1990,2909
22,9,1991,2898
22,9,1992,2757
22,9,1993,2935
22,9,1994,2990
22,9,1995,3021
22,9,1996,3053
22,9,1997,3195
22,9,1998,3377
22,9,1999,3375
22,9,2000,3391
22,9,2001,3174
22,9,2002,2967
22,9,2003,2911
22,9,2004,2700
22,9,2005,2492
22,9,2006,2375
22,9,2007,2323
22,9,2008,2417
22,9,2009,2376
22,9,2010,2453
22,9,2011,2590
22,9,2012,2664
22,9,2013,2755
22,9,2014,2634
22,9,2015,2734
22,9,2016,2756
22,9,2017,2882
22,9,2018,2779
22,9,2019,2877
22,9,2020,2742
22,9,2021,2687
22,9,2022,2635
22,9,2023,2691
22,10,1968,3573
22,10,1969,3460
22,10,1970,3315
22,10,1971,3259
22,10,1972,3351
22,10,1973,3669
22,10,1974,3912
22,10,1975,3912
22,10,1976,4023
22,10,1977,3922
22,10,1978,3702
22,10,1979,3501
22,10,1980,3461
22,10,1981,3560
22,10,1982,3540
22,10,1983,3473
22,10,1984,3412
22,10,1985,3296
22,10,1986,3067
22,10,1987,3027
22,10,1988,2926
22,10,1989,3011
22,10,1990,3053
22,10,1991,2923
22,10,1992,2906
22,10,1993,2766
22,10,1994,2961
22,10,1995,2969
22,10,1996,3017
22,10,1997,3050
22,10,1998,3186
22,10,1999,3365
22,10,2000,3361
22,10,2001,3384
22,10,2002,3193
22,10,2003,2983
22,10,2004,2943
22,10,2005,2716
22,10,2006,2511
22,10,2007,2378
22,10,2008,2352
22,10,2009,2438
22,10,2010,2379
22,10,2011,2464
22,10,2012,2602
22,10,2013,2695
22,10,2014,2784
22,10,2015,2679
22,10,2016,2758
22,10,2017,2777
22,10,2018,2876
22,10,2019,2818
22,10,2020,2873
22,10,2021,2738
22,10,2022,2688
22,10,2023,2658
22,11,1968,3689
22,11,1969,3549
22,11,1970,3463
22,11,1971,3343
22,11,1972,3258
22,11,1973,3349
22,11,1974,3694
22,11,1975,3932
22,11,1976,3920
22,11,1977,4019
22,11,1978,3939
22,11,1979,3704
22,11,1980,3514
22,11,1981,3462
22,11,1982,3552
22,11,1983,3540
22,11,1984,3473
22,11,1985,3421
22,11,1986,3295
22,11,1987,3077
22,11,1988,3045
22,11,1989,2943
22,11,1990,3021
22,11,1991,3055
22,11,1992,2926
22,11,1993,2910
22,11,1994,2769
22,11,1995,2953
22,11,1996,2960
22,11,1997,2998
22,11,1998,3044
22,11,1999,3179
22,11,2000,3355
22,11,2001,3368
22,11,2002,3402
22,11,2003,3200
22,11,2004,3023
22,11,2005,2963
22,11,2006,2735
22,11,2007,2517
22,11,2008,2386
22,11,2009,2369
22,11,2010,2446
22,11,2011,2392
22,11,2012,2456
22,11,2013,2643
22,11,2014,2725
22,11,2015,2815
22,11,2016,2729
22,11,2017,2800
22,11,2018,2797
22,11,2019,2928
22,11,2020,2836
22,11,2021,2875
22,11,2022,2749
22,11,2023,2684
22,12,1968,3811
22,12,1969,3666
22,12,1970,3549
22,12,1971,3472
22,12,1972,3361
22,12,1973,3265
22,12,1974,3364
22,12,1975,3705
22,12,1976,3928
22,12,1977,3932
22,12,1978,4026
22,12,1979,3951
22,12,1980,3716
22,12,1981,3519
22,12,1982,3462
22,12,1983,3547
22,12,1984,3528
22,12,1985,3464
22,12,1986,3415
22,12,1987,3301
22,12,1988,3084
22,12,1989,3069
22,12,1990,2953
22,12,1991,3020
22,12,1992,3044
22,12,1993,2941
22,12,1994,2941
22,12,1995,2750
22,12,1996,2942
22,12,1997,2953
22,12,1998,2999
22,12,1999,3038
22,12,2000,3177
22,12,2001,3367
22,12,2002,3389
22,12,2003,3427
22,12,2004,3233
22,12,2005,3023
22,12,2006,2982
22,12,2007,2752
22,12,2008,2549
22,12,2009,2413
22,12,2010,2374
22,12,2011,2453
22,12,2012,2411
22,12,2013,2490
22,12,2014,2666
22,12,2015,2752
22,12,2016,2857
22,12,2017,2757
22,12,2018,2807
22,12,2019,2820
22,12,2020,2939
22,12,2021,2836
22,12,2022,2886
22,12,2023,2748
22,13,1968,3727
22,13,1969,3804
22,13,1970,3649
22,13,1971,3558
22,13,1972,3486
22,13,1973,3366
22,13,1974,3292
22,13,1975,3376
22,13,1976,3699
22,13,1977,3923
22,13,1978,3927
22,13,1979,4036
22,13,1980,3946
22,13,1981,3711
22,13,1982,3518
22,13,1983,3464
22,13,1984,3546
22,13,1985,3526
22,13,1986,3468
22,13,1987,3417
22,13,1988,3311
22,13,1989,3093
22,13,1990,3085
22,13,1991,2952
22,13,1992,3026
22,13,1993,3058
22,13,1994,2966
22,13,1995,2910
22,13,1996,2751
22,13,1997,2924
22,13,1998,2963
22,13,1999,2990
22,13,2000,3035
22,13,2001,3174
22,13,2002,3384
22,13,2003,3421
22,13,2004,3456
22,13,2005,3265
22,13,2006,3035
22,13,2007,3010
22,13,2008,2775
22,13,2009,2572
22,13,2010,2421
22,13,2011,2387
22,13,2012,2464
22,13,2013,2444
22,13,2014,2512
22,13,2015,2675
22,13,2016,2782
22,13,2017,2905
22,13,2018,2767
22,13,2019,2831
22,13,2020,2824
22,13,2021,2927
22,13,2022,2826
22,13,2023,2883
22,14,1968,3838
22,14,1969,3709
22,14,1970,3815
22,14,1971,3650
22,14,1972,3578
22,14,1973,3477
22,14,1974,3368
22,14,1975,3312
22,14,1976,3379
22,14,1977,3725
22,14,1978,3933
22,14,1979,3930
22,14,1980,4048
22,14,1981,3953
22,14,1982,3712
22,14,1983,3523
22,14,1984,3461
22,14,1985,3543
22,14,1986,3531
22,14,1987,3467
22,14,1988,3431
22,14,1989,3317
22,14,1990,3104
22,14,1991,3081
22,14,1992,2959
22,14,1993,3032
22,14,1994,3072
22,14,1995,2944
22,14,1996,2902
22,14,1997,2755
22,14,1998,2909
22,14,1999,2940
22,14,2000,2978
22,14,2001,3033
22,14,2002,3175
22,14,2003,3393
22,14,2004,3443
22,14,2005,3475
22,14,2006,3287
22,14,2007,3048
22,14,2008,3030
22,14,2009,2780
22,14,2010,2572
22,14,2011,2446
22,14,2012,2427
22,14,2013,2495
22,14,2014,2478
22,14,2015,2545
22,14,2016,2698
22,14,2017,2831
22,14,2018,2923
22,14,2019,2787
22,14,2020,2848
22,14,2021,2839
22,14,2022,2924
22,14,2023,2814
22,15,1968,3967
22,15,1969,3811
22,15,1970,3705
22,15,1971,3816
22,15,1972,3666
22,15,1973,3575
22,15,1974,3481
22,15,1975,3369
22,15,1976,3319
22,15,1977,3370
22,15,1978,3717
22,15,1979,3939
22,15,1980,3924
22,15,1981,4054
22,15,1982,3954
22,15,1983,3710
22,15,1984,3501
22,15,1985,3463
22,15,1986,3536
22,15,1987,3536
22,15,1988,3468
22,15,1989,3461
22,15,1990,3330
22,15,1991,3122
22,15,1992,3063
22,15,1993,2957
22,15,1994,3048
22,15,1995,3055
22,15,1996,2940
22,15,1997,2911
22,15,1998,2760
22,15,1999,2895
22,15,2000,2936
22,15,2001,2986
22,15,2002,3052
22,15,2003,3188
22,15,2004,3416
22,15,2005,3456
22,15,2006,3497
22,15,2007,3317
22,15,2008,3080
22,15,2009,3053
22,15,2010,2803
22,15,2011,2594
22,15,2012,2488
22,15,2013,2451
22,15,2014,2545
22,15,2015,2496
22,15,2016,2592
22,15,2017,2749
22,15,2018,2821
22,15,2019,2948
22,15,2020,2780
22,15,2021,2857
22,15,2022,2857
22,15,2023,2926
22,16,1968,4011
22,16,1969,3914
22,16,1970,3787
22,16,1971,3698
22,16,1972,3818
22,16,1973,3637
22,16,1974,3590
22,16,1975,3486
22,16,1976,3376
22,16,1977,3313
22,16,1978,3368
22,16,1979,3711
22,16,1980,3942
22,16,1981,3932
22,16,1982,4045
22,16,1983,3948
22,16,1984,3690
22,16,1985,3501
22,16,1986,3443
22,16,1987,3532
22,16,1988,3537
22,16,1989,3466
22,16,1990,3453
22,16,1991,3354
22,16,1992,3134
22,16,1993,3068
22,16,1994,2959
22,16,1995,3036
22,16,1996,3063
22,16,1997,2922
22,16,1998,2898
22,16,1999,2744
22,16,2000,2885
22,16,2001,2954
22,16,2002,3003
22,16,2003,3059
22,16,2004,3207
22,16,2005,3438
22,16,2006,3483
22,16,2007,3499
22,16,2008,3341
22,16,2009,3110
22,16,2010,3070
22,16,2011,2815
22,16,2012,2616
22,16,2013,2522
22,16,2014,2491
22,16,2015,2567
22,16,2016,2547
22,16,2017,2648
22,16,2018,2767
22,16,2019,2852
22,16,2020,2950
22,16,2021,2784
22,16,2022,2862
22,16,2023,2864
23,0,1968,1560
23,0,1969,1449
23,0,1970,1441
23,0,1971,1435
23,0,1972,1557
23,0,1973,1485
23,0,1974,1587
23,0,1975,1455
23,0,1976,1430
23,0,1977,1403
23,0,1978,1397
23,0,1979,1464
23,0,1980,1421
23,0,1981,1446
23,0,1982,1407
23,0,1983,1444
23,0,1984,1478
23,0,1985,1562
23,0,1986,1653
23,0,1987,1563
23,0,1988,1754
23,0,1989,1747
23,0,1990,1940
23,0,1991,1862
23,0,1992,1709
23,0,1993,1690
23,0,1994,1588
23,0,1995,1399
23,0,1996,1252
23,0,1997,1201
23,0,1998,1069
23,0,1999,1139
23,0,2000,1112
23,0,2001,1161
23,0,2002,1198
23,0,2003,1265
23,0,2004,1276
23,0,2005,1259
23,0,2006,1302
23,0,2007,1329
23,0,2008,1347
23,0,2009,1349
23,0,2010,1425
23,0,2011,1329
23,0,2012,1277
23,0,2013,1272
23,0,2014,1327
23,0,2015,1400
23,0,2016,1360
23,0,2017,1461
23,0,2018,1404
23,0,2019,1367
23,0,2020,1276
23,0,2021,1343
23,0,2022,1168
23,0,2023,1160
23,1,1968,1689
23,1,1969,1510
23,1,1970,1439
23,1,1971,1468
23,1,1972,1520
23,1,1973,1562
23,1,1974,1520
23,1,1975,1638
23,1,1976,1482
23,1,1977,1458
23,1,1978,1429
23,1,1979,1412
23,1,1980,1526
23,1,1981,1448
23,1,1982,1460
23,1,1983,1435
23,1,1984,1471
23,1,1985,1479
23,1,1986,1571
23,1,1987,1685
23,1,1988,1608
23,1,1989,1796
23,1,1990,1770
23,1,1991,1938
23,1,1992,1875
23,1,1993,1744
23,1,1994,1691
23,1,1995,1587
23,1,1996,1409
23,1,1997,1236
23,1,1998,1197
23,1,1999,1073
23,1,2000,1139
23,1,2001,1116
23,1,2002,1174
23,1,2003,1201
23,1,2004,1271
23,1,2005,1276
23,1,2006,1300
23,1,2007,1312
23,1,2008,1343
23,1,2009,1353
23,1,2010,1349
23,1,2011,1417
23,1,2012,1362
23,1,2013,1284
23,1,2014,1293
23,1,2015,1361
23,1,2016,1440
23,1,2017,1408
23,1,2018,1499
23,1,2019,1426
23,1,2020,1388
23,1,2021,1314
23,1,2022,1371
23,1,2023,1162
23,2,1968,1768
23,2,1969,1678
23,2,1970,1514
23,2,1971,1468
23,2,1972,1512
23,2,1973,1560
23,2,1974,1608
23,2,1975,1539
23,2,1976,1670
23,2,1977,1512
23,2,1978,1479
23,2,1979,1436
23,2,1980,1443
23,2,1981,1541
23,2,1982,1460
23,2,1983,1467
23,2,1984,1448
23,2,1985,1466
23,2,1986,1484
23,2,1987,1568
23,2,1988,1711
23,2,1989,1637
23,2,1990,1817
23,2,1991,1773
23,2,1992,1937
23,2,1993,1884
23,2,1994,1755
23,2,1995,1685
23,2,1996,1587
23,2,1997,1401
23,2,1998,1227
23,2,1999,1209
23,2,2000,1064
23,2,2001,1145
23,2,2002,1126
23,2,2003,1175
23,2,2004,1213
23,2,2005,1284
23,2,2006,1309
23,2,2007,1326
23,2,2008,1332
23,2,2009,1341
23,2,2010,1363
23,2,2011,1366
23,2,2012,1444
23,2,2013,1368
23,2,2014,1310
23,2,2015,1327
23,2,2016,1396
23,2,2017,1488
23,2,2018,1431
23,2,2019,1508
23,2,2020,1451
23,2,2021,1416
23,2,2022,1337
23,2,2023,1373
23,3,1968,1849
23,3,1969,1743
23,3,1970,1670
23,3,1971,1563
23,3,1972,1496
23,3,1973,1555
23,3,1974,1585
23,3,1975,1644
23,3,1976,1561
23,3,1977,1683
23,3,1978,1535
23,3,1979,1481
23,3,1980,1478
23,3,1981,1459
23,3,1982,1553
23,3,1983,1467
23,3,1984,1479
23,3,1985,1464
23,3,1986,1459
23,3,1987,1510
23,3,1988,1598
23,3,1989,1728
23,3,1990,1668
23,3,1991,1819
23,3,1992,1765
23,3,1993,1946
23,3,1994,1901
23,3,1995,1747
23,3,1996,1687
23,3,1997,1580
23,3,1998,1398
23,3,1999,1218
23,3,2000,1197
23,3,2001,1076
23,3,2002,1148
23,3,2003,1122
23,3,2004,1187
23,3,2005,1225
23,3,2006,1306
23,3,2007,1345
23,3,2008,1346
23,3,2009,1350
23,3,2010,1348
23,3,2011,1370
23,3,2012,1375
23,3,2013,1449
23,3,2014,1386
23,3,2015,1334
23,3,2016,1370
23,3,2017,1438
23,3,2018,1498
23,3,2019,1446
23,3,2020,1508
23,3,2021,1484
23,3,2022,1422
23,3,2023,1322
23,4,1968,1908
23,4,1969,1794
23,4,1970,1748
23,4,1971,1722
23,4,1972,1599
23,4,1973,1527
23,4,1974,1576
23,4,1975,1618
23,4,1976,1683
23,4,1977,1595
23,4,1978,1718
23,4,1979,1558
23,4,1980,1509
23,4,1981,1499
23,4,1982,1482
23,4,1983,1557
23,4,1984,1477
23,4,1985,1474
23,4,1986,1463
23,4,1987,1476
23,4,1988,1524
23,4,1989,1627
23,4,1990,1758
23,4,1991,1675
23,4,1992,1819
23,4,1993,1764
23,4,1994,1962
23,4,1995,1907
23,4,1996,1748
23,4,1997,1674
23,4,1998,1559
23,4,1999,1407
23,4,2000,1227
23,4,2001,1192
23,4,2002,1079
23,4,2003,1144
23,4,2004,1132
23,4,2005,1191
23,4,2006,1246
23,4,2007,1316
23,4,2008,1354
23,4,2009,1348
23,4,2010,1360
23,4,2011,1365
23,4,2012,1389
23,4,2013,1402
23,4,2014,1456
23,4,2015,1419
23,4,2016,1363
23,4,2017,1401
23,4,2018,1453
23,4,2019,1503
23,4,2020,1447
23,4,2021,1529
23,4,2022,1508
23,4,2023,1432
23,5,1968,1714
23,5,1969,1873
23,5,1970,1794
23,5,1971,1776
23,5,1972,1755
23,5,1973,1609
23,5,1974,1562
23,5,1975,1600
23,5,1976,1648
23,5,1977,1712
23,5,1978,1611
23,5,1979,1725
23,5,1980,1568
23,5,1981,1535
23,5,1982,1496
23,5,1983,1484
23,5,1984,1562
23,5,1985,1482
23,5,1986,1465
23,5,1987,1476
23,5,1988,1501
23,5,1989,1545
23,5,1990,1643
23,5,1991,1763
23,5,1992,1656
23,5,1993,1823
23,5,1994,1782
23,5,1995,1954
23,5,1996,1900
23,5,1997,1719
23,5,1998,1657
23,5,1999,1565
23,5,2000,1393
23,5,2001,1234
23,5,2002,1193
23,5,2003,1098
23,5,2004,1149
23,5,2005,1135
23,5,2006,1207
23,5,2007,1269
23,5,2008,1339
23,5,2009,1364
23,5,2010,1347
23,5,2011,1375
23,5,2012,1367
23,5,2013,1411
23,5,2014,1399
23,5,2015,1483
23,5,2016,1447
23,5,2017,1409
23,5,2018,1403
23,5,2019,1474
23,5,2020,1505
23,5,2021,1459
23,5,2022,1543
23,5,2023,1507
23,6,1968,1685
23,6,1969,1679
23,6,1970,1856
23,6,1971,1826
23,6,1972,1808
23,6,1973,1781
23,6,1974,1632
23,6,1975,1580
23,6,1976,1629
23,6,1977,1665
23,6,1978,1722
23,6,1979,1644
23,6,1980,1736
23,6,1981,1591
23,6,1982,1543
23,6,1983,1494
23,6,1984,1484
23,6,1985,1567
23,6,1986,1476
23,6,1987,1470
23,6,1988,1487
23,6,1989,1512
23,6,1990,1569
23,6,1991,1651
23,6,1992,1770
23,6,1993,1673
23,6,1994,1833
23,6,1995,1770
23,6,1996,1944
23,6,1997,1885
23,6,1998,1704
23,6,1999,1657
23,6,2000,1551
23,6,2001,1404
23,6,2002,1236
23,6,2003,1206
23,6,2004,1105
23,6,2005,1145
23,6,2006,1157
23,6,2007,1214
23,6,2008,1272
23,6,2009,1349
23,6,2010,1365
23,6,2011,1351
23,6,2012,1375
23,6,2013,1404
23,6,2014,1425
23,6,2015,1431
23,6,2016,1524
23,6,2017,1483
23,6,2018,1428
23,6,2019,1420
23,6,2020,1492
23,6,2021,1542
23,6,2022,1492
23,6,2023,1551
23,7,1968,1701
23,7,1969,1647
23,7,1970,1675
23,7,1971,1877
23,7,1972,1873
23,7,1973,1849
23,7,1974,1821
23,7,1975,1640
23,7,1976,1597
23,7,1977,1648
23,7,1978,1673
23,7,1979,1750
23,7,1980,1673
23,7,1981,1763
23,7,1982,1595
23,7,1983,1557
23,7,1984,1498
23,7,1985,1501
23,7,1986,1573
23,7,1987,1479
23,7,1988,1480
23,7,1989,1493
23,7,1990,1535
23,7,1991,1575
23,7,1992,1637
23,7,1993,1774
23,7,1994,1691
23,7,1995,1826
23,7,1996,1767
23,7,1997,1923
23,7,1998,1874
23,7,1999,1697
23,7,2000,1661
23,7,2001,1558
23,7,2002,1399
23,7,2003,1243
23,7,2004,1216
23,7,2005,1111
23,7,2006,1159
23,7,2007,1153
23,7,2008,1225
23,7,2009,1279
23,7,2010,1359
23,7,2011,1377
23,7,2012,1356
23,7,2013,1402
23,7,2014,1415
23,7,2015,1444
23,7,2016,1454
23,7,2017,1558
23,7,2018,1491
23,7,2019,1432
23,7,2020,1432
23,7,2021,1512
23,7,2022,1568
23,7,2023,1498
23,8,1968,1696
23,8,1969,1677
23,8,1970,1641
23,8,1971,1701
23,8,1972,1901
23,8,1973,1896
23,8,1974,1872
23,8,1975,1834
23,8,1976,1670
23,8,1977,1610
23,8,1978,1658
23,8,1979,1688
23,8,1980,1767
23,8,1981,1700
23,8,1982,1758
23,8,1983,1610
23,8,1984,1554
23,8,1985,1504
23,8,1986,1500
23,8,1987,1567
23,8,1988,1488
23,8,1989,1488
23,8,1990,1503
23,8,1991,1543
23,8,1992,1584
23,8,1993,1636
23,8,1994,1786
23,8,1995,1692
23,8,1996,1817
23,8,1997,1765
23,8,1998,1917
23,8,1999,1878
23,8,2000,1691
23,8,2001,1655
23,8,2002,1556
23,8,2003,1411
23,8,2004,1249
23,8,2005,1214
23,8,2006,1129
23,8,2007,1172
23,8,2008,1169
23,8,2009,1219
23,8,2010,1286
23,8,2011,1365
23,8,2012,1387
23,8,2013,1390
23,8,2014,1409
23,8,2015,1432
23,8,2016,1467
23,8,2017,1494
23,8,2018,1575
23,8,2019,1518
23,8,2020,1441
23,8,2021,1451
23,8,2022,1525
23,8,2023,1574
23,9,1968,1752
23,9,1969,1682
23,9,1970,1670
23,9,1971,1668
23,9,1972,1720
23,9,1973,1919
23,9,1974,1925
23,9,1975,1894
23,9,1976,1854
23,9,1977,1686
23,9,1978,1629
23,9,1979,1675
23,9,1980,1707
23,9,1981,1768
23,9,1982,1696
23,9,1983,1770
23,9,1984,1612
23,9,1985,1556
23,9,1986,1501
23,9,1987,1508
23,9,1988,1577
23,9,1989,1505
23,9,1990,1508
23,9,1991,1508
23,9,1992,1543
23,9,1993,1585
23,9,1994,1652
23,9,1995,1788
23,9,1996,1685
23,9,1997,1796
23,9,1998,1752
23,9,1999,1918
23,9,2000,1876
23,9,2001,1696
23,9,2002,1664
23,9,2003,1558
23,9,2004,1425
23,9,2005,1260
23,9,2006,1228
23,9,2007,1154
23,9,2008,1194
23,9,2009,1165
23,9,2010,1223
23,9,2011,1303
23,9,2012,1381
23,9,2013,1403
23,9,2014,1384
23,9,2015,1434
23,9,2016,1465
23,9,2017,1501
23,9,2018,1493
23,9,2019,1590
23,9,2020,1550
23,9,2021,1455
23,9,2022,1466
23,9,2023,1536
23,10,1968,1779
23,10,1969,1736
23,10,1970,1669
23,10,1971,1683
23,10,1972,1693
23,10,1973,1744
23,10,1974,1940
23,10,1975,1943
23,10,1976,1900
23,10,1977,1887
23,10,1978,1705
23,10,1979,1665
23,10,1980,1688
23,10,1981,1718
23,10,1982,1782
23,10,1983,1685
23,10,1984,1765
23,10,1985,1616
23,10,1986,1566
23,10,1987,1497
23,10,1988,1522
23,10,1989,1587
23,10,1990,1498
23,10,1991,1506
23,10,1992,1518
23,10,1993,1552
23,10,1994,1590
23,10,1995,1660
23,10,1996,1773
23,10,1997,1668
23,10,1998,1792
23,10,1999,1761
23,10,2000,1903
23,10,2001,1885
23,10,2002,1697
23,10,2003,1678
23,10,2004,1568
23,10,2005,1428
23,10,2006,1266
23,10,2007,1235
23,10,2008,1150
23,10,2009,1197
23,10,2010,1176
23,10,2011,1227
23,10,2012,1310
23,10,2013,1397
23,10,2014,1412
23,10,2015,1401
23,10,2016,1457
23,10,2017,1490
23,10,2018,1520
23,10,2019,1500
23,10,2020,1615
23,10,2021,1559
23,10,2022,1470
23,10,2023,1475
23,11,1968,1857
23,11,1969,1755
23,11,1970,1731
23,11,1971,1675
23,11,1972,1692
23,11,1973,1711
23,11,1974,1761
23,11,1975,1955
23,11,1976,1970
23,11,1977,1915
23,11,1978,1897
23,11,1979,1724
23,11,1980,1673
23,11,1981,1699
23,11,1982,1729
23,11,1983,1781
23,11,1984,1685
23,11,1985,1774
23,11,1986,1615
23,11,1987,1567
23,11,1988,1503
23,11,1989,1521
23,11,1990,1593
23,11,1991,1503
23,11,1992,1505
23,11,1993,1517
23,11,1994,1561
23,11,1995,1591
23,11,1996,1646
23,11,1997,1770
23,11,1998,1666
23,11,1999,1793
23,11,2000,1760
23,11,2001,1899
23,11,2002,1893
23,11,2003,1706
23,11,2004,1674
23,11,2005,1571
23,11,2006,1445
23,11,2007,1280
23,11,2008,1249
23,11,2009,1145
23,11,2010,1204
23,11,2011,1182
23,11,2012,1243
23,11,2013,1325
23,11,2014,1396
23,11,2015,1433
23,11,2016,1429
23,11,2017,1481
23,11,2018,1499
23,11,2019,1533
23,11,2020,1516
23,11,2021,1622
23,11,2022,1578
23,11,2023,1470
23,12,1968,1896
23,12,1969,1845
23,12,1970,1759
23,12,1971,1748
23,12,1972,1674
23,12,1973,1700
23,12,1974,1734
23,12,1975,1778
23,12,1976,1983
23,12,1977,1986
23,12,1978,1937
23,12,1979,1913
23,12,1980,1745
23,12,1981,1687
23,12,1982,1709
23,12,1983,1741
23,12,1984,1790
23,12,1985,1693
23,12,1986,1777
23,12,1987,1619
23,12,1988,1577
23,12,1989,1514
23,12,1990,1528
23,12,1991,1606
23,12,1992,1514
23,12,1993,1500
23,12,1994,1521
23,12,1995,1563
23,12,1996,1591
23,12,1997,1637
23,12,1998,1766
23,12,1999,1669
23,12,2000,1794
23,12,2001,1759
23,12,2002,1910
23,12,2003,1899
23,12,2004,1721
23,12,2005,1686
23,12,2006,1590
23,12,2007,1447
23,12,2008,1280
23,12,2009,1263
23,12,2010,1155
23,12,2011,1218
23,12,2012,1187
23,12,2013,1255
23,12,2014,1327
23,12,2015,1398
23,12,2016,1446
23,12,2017,1437
23,12,2018,1499
23,12,2019,1507
23,12,2020,1551
23,12,2021,1531
23,12,2022,1628
23,12,2023,1576
23,13,1968,1983
23,13,1969,1867
23,13,1970,1838
23,13,1971,1761
23,13,1972,1758
23,13,1973,1692
23,13,1974,1718
23,13,1975,1751
23,13,1976,1799
23,13,1977,1996
23,13,1978,2003
23,13,1979,1956
23,13,1980,1906
23,13,1981,1757
23,13,1982,1683
23,13,1983,1720
23,13,1984,1740
23,13,1985,1791
23,13,1986,1701
23,13,1987,1781
23,13,1988,1630
23,13,1989,1578
23,13,1990,1522
23,13,1991,1524
23,13,1992,1614
23,13,1993,1517
23,13,1994,1494
23,13,1995,1533
23,13,1996,1539
23,13,1997,1565
23,13,1998,1635
23,13,1999,1770
23,13,2000,1658
23,13,2001,1798
23,13,2002,1761
23,13,2003,1915
23,13,2004,1903
23,13,2005,1715
23,13,2006,1702
23,13,2007,1588
23,13,2008,1442
23,13,2009,1288
23,13,2010,1275
23,13,2011,1154
23,13,2012,1235
23,13,2013,1212
23,13,2014,1256
23,13,2015,1335
23,13,2016,1410
23,13,2017,1460
23,13,2018,1442
23,13,2019,1504
23,13,2020,1520
23,13,2021,1565
23,13,2022,1559
23,13,2023,1622
23,14,1968,2049
23,14,1969,1956
23,14,1970,1861
23,14,1971,1853
23,14,1972,1757
23,14,1973,1775
23,14,1974,1708
23,14,1975,1731
23,14,1976,1768
23,14,1977,1819
23,14,1978,2005
23,14,1979,2025
23,14,1980,1966
23,14,1981,1904
23,14,1982,1771
23,14,1983,1681
23,14,1984,1712
23,14,1985,1744
23,14,1986,1794
23,14,1987,1709
23,14,1988,1784
23,14,1989,1653
23,14,1990,1586
23,14,1991,1526
23,14,1992,1524
23,14,1993,1613
23,14,1994,1525
23,14,1995,1495
23,14,1996,1529
23,14,1997,1528
23,14,1998,1553
23,14,1999,1632
23,14,2000,1761
23,14,2001,1661
23,14,2002,1803
23,14,2003,1767
23,14,2004,1925
23,14,2005,1905
23,14,2006,1736
23,14,2007,1702
23,14,2008,1605
23,14,2009,1450
23,14,2010,1290
23,14,2011,1283
23,14,2012,1154
23,14,2013,1267
23,14,2014,1226
23,14,2015,1267
23,14,2016,1353
23,14,2017,1430
23,14,2018,1477
23,14,2019,1444
23,14,2020,1510
23,14,2021,1524
23,14,2022,1575
23,14,2023,1555
23,15,1968,2077
23,15,1969,2025
23,15,1970,1953
23,15,1971,1859
23,15,1972,1850
23,15,1973,1762
23,15,1974,1781
23,15,1975,1723
23,15,1976,1736
23,15,1977,1774
23,15,1978,1824
23,15,1979,2024
23,15,1980,2035
